ticker,borrow_annual,entry_date_used,exit_date_used,effective_date,split_multiplier_old_per_new,entry_price_raw,exit_price_raw,entry_dt,exit_dt,eff_dt,split_mult,forced_exit_price_raw,is_forced_exit,ret_short_gross,holding_days
NSPR,0.07459600000000001,2021-03-29,2021-04-27,2021-04-27,1.0,9.899999618530273,6.920000076293945,2021-03-29,2021-03-30,2021-04-27,1.0,1.25,True,0.30101006636995514,29
LEE,0.043066,2021-02-16,2021-03-15,2021-03-15,1.0,23.200000762939453,25.020000457763672,2021-02-16,2021-02-17,2021-03-15,1.0,1.25,True,-0.07844826012814422,27
VYNE,0.0,2021-01-13,2021-02-12,2021-02-12,1.0,117.36000061035156,190.8000030517578,2021-01-13,2021-01-14,2021-02-12,1.0,1.25,True,-0.6257668887139438,30
LDWY,0.03419,2020-12-07,2021-01-04,2021-01-04,1.0,6.929999828338623,7.309999942779541,2020-12-07,2020-12-08,2021-01-04,1.0,1.25,True,-0.054834072706177545,28
ZVRA,0.0,2020-12-01,2020-12-31,2020-12-31,1.0,16.239999771118164,11.199999809265137,2020-12-01,2020-12-02,2020-12-31,1.0,1.25,True,0.3103448296111651,30
SNDA,0.0,2020-11-16,2020-12-14,2020-12-14,1.0,10.5,15.34000015258789,2020-11-16,2020-11-17,2020-12-14,1.0,1.25,True,-0.460952395484561,28
SCPX,0.0,2020-11-10,2020-12-10,2020-12-10,1.0,1456.00146484375,1301.30126953125,2020-11-10,2020-11-11,2020-12-10,1.0,1.25,True,0.1062500272478102,30
EYPT,0.0,2020-11-09,2020-12-09,2020-12-09,1.0,4.199999809265137,4.489999771118164,2020-11-09,2020-11-10,2020-12-09,1.0,1.25,True,-0.06904761310067009,30
NCSM,0.0004880000000000023,2020-11-02,2020-12-01,2020-12-01,1.0,14.699999809265137,21.5,2020-11-02,2020-11-03,2020-12-01,1.0,1.25,True,-0.46258505299088165,29
NVNO,0.0,2020-11-02,2020-11-30,2020-11-30,1.0,7.900000095367432,7.389999866485596,2020-11-02,2020-11-03,2020-11-30,1.0,1.25,True,0.06455699021837995,28
DLPN,0.0,2020-10-26,2020-11-25,2020-11-25,1.0,6.400000095367432,6.900000095367432,2020-10-26,2020-10-27,2020-11-25,1.0,1.25,True,-0.0781249988358468,30
ENSV,0.013404000000000001,2020-10-26,2020-11-23,2020-11-23,1.0,2.1194889545440674,2.0350000858306885,2020-10-26,2020-10-27,2020-11-23,1.0,1.25,True,0.03986284926479066,28
UAN,0.0,2020-10-26,2020-11-23,2020-11-23,1.0,7.400000095367432,8.5,2020-10-26,2020-10-27,2020-11-23,1.0,1.25,True,-0.14864863384545,28
XYF,0.0,2020-10-20,2020-11-19,2020-11-19,1.0,3.3299999237060547,1.9199999570846558,2020-10-20,2020-10-21,2020-11-19,1.0,1.25,True,0.42342342310091363,30
VRDN,0.0,2020-10-14,2020-11-13,2020-11-13,1.0,8.399999618530273,15.779999732971191,2020-10-14,2020-10-15,2020-11-13,1.0,1.25,True,-0.8785714820939692,30
JILL,0.0,2020-10-12,2020-11-10,2020-11-10,1.0,3.424999952316284,3.75,2020-10-12,2020-10-13,2020-11-10,1.0,1.25,True,-0.0948905261922478,29
COGT,0.0,2020-10-12,2020-11-09,2020-11-09,1.0,9.880000114440918,10.050000190734863,2020-10-12,2020-10-13,2020-11-09,1.0,1.25,True,-0.017206485255548517,28
FET,0.0,2020-10-12,2020-11-09,2020-11-09,1.0,12.199999809265137,9.199999809265137,2020-10-12,2020-10-13,2020-11-09,1.0,1.25,True,0.24590164318868987,28
WYY,0.045156,2020-10-12,2020-11-09,2020-11-09,1.0,5.099999904632568,6.78000020980835,2020-10-12,2020-10-13,2020-11-09,1.0,1.25,True,-0.3294118307041062,28
GLBS,0.046838000000000005,2020-09-21,2020-10-21,2020-10-21,1.0,12.0,7.559999942779541,2020-09-21,2020-09-22,2020-10-21,1.0,1.25,True,0.3700000047683716,30
NCTY,0.08599599999999999,2020-09-21,2020-10-19,2020-10-19,1.0,70.0,25.5,2020-09-21,2020-09-22,2020-10-19,1.0,1.25,True,0.6357142857142857,28
ELDN,0.0,2020-09-08,2020-10-06,2020-10-06,1.0,6.984000205993652,17.18000030517578,2020-09-08,2020-09-09,2020-10-06,1.0,1.25,True,-1.4599083331114375,28
NOG,0.0,2020-08-24,2020-09-21,2020-09-21,1.0,6.900000095367432,5.900000095367432,2020-08-24,2020-08-25,2020-09-21,1.0,1.25,True,0.14492753422878743,28
ACET,0.0,2020-08-17,2020-09-15,2020-09-15,1.0,252.0,255.36000061035156,2020-08-17,2020-08-18,2020-09-15,1.0,1.25,True,-0.013333335755363343,29
IPI,0.0,2020-07-15,2020-08-14,2020-08-14,1.0,8.899999618530273,13.130000114440918,2020-07-15,2020-07-16,2020-08-14,1.0,1.25,True,-0.4752809749680841,30
ONIT,0.0,2020-07-15,2020-08-14,2020-08-14,1.0,9.75,21.0,2020-07-15,2020-07-16,2020-08-14,1.0,1.25,True,-1.1538461538461537,30
ATNM,0.0,2020-07-13,2020-08-11,2020-08-11,1.0,10.5,9.65999984741211,2020-07-13,2020-07-14,2020-08-11,1.0,1.25,True,0.08000001453218006,29
TOPS,0.064276,2020-07-13,2020-08-10,2020-08-10,1.0,660.0,412.79998779296875,2020-07-13,2020-07-14,2020-08-10,1.0,1.25,True,0.3745454730409564,28
VISL,0.028992000000000004,2020-07-06,2020-08-03,2020-08-03,1.0,69.5999984741211,51.400001525878906,2020-07-06,2020-07-07,2020-08-03,1.0,1.25,True,0.26149421475934903,28
ACHV,0.0,2020-07-01,2020-07-31,2020-07-31,1.0,8.0,13.630000114440918,2020-07-01,2020-07-02,2020-07-31,1.0,1.25,True,-0.7037500143051147,30
KLXE,0.0,2020-06-29,2020-07-28,2020-07-28,1.0,10.850000381469727,10.329999923706055,2020-06-29,2020-06-30,2020-07-28,1.0,1.25,True,0.04792630778628906,29
PFX,0.039744,2020-06-29,2020-07-27,2020-07-27,1.0,14.819999694824219,12.399999618530273,2020-06-29,2020-06-30,2020-07-27,1.0,1.25,True,0.1632928560139656,28
SCYX,0.0,2020-06-17,2020-07-17,2020-07-17,1.0,8.199999809265137,6.360000133514404,2020-06-17,2020-06-18,2020-07-17,1.0,1.25,True,0.22439020957924005,30
AHT,0.0,2020-06-16,2020-07-16,2020-07-16,1.0,1000.0,557.0,2020-06-16,2020-06-17,2020-07-16,1.0,1.25,True,0.443,30
JAKK,0.0,2020-06-10,2020-07-10,2020-07-10,1.0,7.300000190734863,6.519999980926514,2020-06-10,2020-06-11,2020-07-10,1.0,1.25,True,0.10684934101759659,30
SHIP,0.0,2020-06-01,2020-06-30,2020-06-30,1.0,20.799999237060547,21.399999618530273,2020-06-01,2020-06-02,2020-06-30,1.0,1.25,True,-0.028846173244115876,29
EFOI,0.0,2020-05-13,2020-06-12,2020-06-12,1.0,18.899999618530273,42.209999084472656,2020-05-13,2020-05-14,2020-06-12,1.0,1.25,True,-1.2333333299694027,30
XWEL,0.0,2020-05-12,2020-06-11,2020-06-11,1.0,25.799999237060547,83.5999984741211,2020-05-12,2020-05-13,2020-06-11,1.0,1.25,True,-2.240310114196958,30
RAND,0.0,2020-04-22,2020-05-22,2020-05-22,1.0,18.719999313354492,12.3100004196167,2020-04-22,2020-04-23,2020-05-22,1.0,1.25,True,0.3424144833790149,30
RDNW,0.0,2020-04-20,2020-05-20,2020-05-20,1.0,6.599999904632568,9.25,2020-04-20,2020-04-21,2020-05-20,1.0,1.25,True,-0.40151517176650037,30
DSS,0.0040999999999999995,2020-04-08,2020-05-08,2020-05-08,1.0,116.99164581298828,155.80316162109375,2020-04-08,2020-04-09,2020-05-08,1.0,1.25,True,-0.3317460450992019,30
BNTC,0.0,2020-03-16,2020-04-15,2020-04-15,1.0,77.26499938964844,92.05500030517578,2020-03-16,2020-03-17,2020-04-15,1.0,1.25,True,-0.1914191552754847,30
SNES,0.0,2020-01-06,2020-02-05,2020-02-05,1.0,28464.0,15648.0,2020-01-06,2020-01-07,2020-02-05,1.0,1.25,True,0.4502529510961214,30
MYO,0.0,2020-01-02,2020-01-31,2020-01-31,1.0,8.430000305175781,6.454999923706055,2020-01-02,2020-01-03,2020-01-31,1.0,1.25,True,0.23428236179981302,29
VANI,0.0,2019-12-09,2020-01-06,2020-01-06,1.0,19.68000030517578,15.630000114440918,2019-12-09,2019-12-10,2020-01-06,1.0,1.25,True,0.2057926894274349,28
RCON,0.07164399999999999,2019-11-27,2019-12-27,2019-12-27,1.0,65.69999694824219,41.939998626708984,2019-11-27,2019-11-29,2019-12-27,1.0,1.25,True,0.3616438268673147,30
DCTH,0.0,2019-11-25,2019-12-24,2019-12-24,1.0,28.0,28.700000762939453,2019-11-25,2019-11-26,2019-12-24,1.0,1.25,True,-0.025000027247837613,29
QUIK,0.029098,2019-11-25,2019-12-24,2019-12-24,1.0,3.640000104904175,4.059999942779541,2019-11-25,2019-11-26,2019-12-24,1.0,1.25,True,-0.11538456751951741,29
CENN,0.0,2019-11-20,2019-12-20,2019-12-20,1.0,5565.0,3210.0,2019-11-20,2019-11-21,2019-12-20,1.0,1.25,True,0.42318059299191374,30
PLX,0.0,2019-11-20,2019-12-20,2019-12-20,1.0,2.299999952316284,2.5999999046325684,2019-11-20,2019-11-21,2019-12-20,1.0,1.25,True,-0.1304347645808254,30
ESEA,0.0,2019-11-19,2019-12-19,2019-12-19,1.0,3.0593979358673096,3.4336860179901123,2019-11-19,2019-11-20,2019-12-19,1.0,1.25,True,-0.12234043755301668,30
CLSK,0.0,2019-11-11,2019-12-11,2019-12-11,1.0,9.199999809265137,8.0,2019-11-11,2019-11-12,2019-12-11,1.0,1.25,True,0.1304347645808254,30
LODE,0.0,2019-10-30,2019-11-29,2019-11-29,1.0,4.5,2.799999952316284,2019-10-30,2019-10-31,2019-11-29,1.0,1.25,True,0.3777777883741591,30
